ID,DATE,AMOUNT,TAXES
DVC000684,04/07/2016,205,32.8
DVC000685,05/07/2016,1200,192
DVC000686,11/07/2016,457.8,73.25
DVC000687,11/07/2016,0,0
DVC000688,13/07/2016,580,92.8
DVC000689,14/07/2016,232.4,37.18
DVC000690,14/07/2016,991,158.56
DVC000691,14/07/2016,1353,216.48
DVC000692,15/07/2016,425,68
DVC000693,18/07/2016,80,12.8
DVC000694,21/07/2016,421.4,67.42
DVC000695,22/07/2016,40745,6519.2
DVC000696,22/07/2016,430,68.8
DVC000697,22/07/2016,324.8,51.97
DVC000698,22/07/2016,220.5,35.28
DVC000699,22/07/2016,597.4,95.58
DVC000700,25/07/2016,763.8,122.21
DVC000701,25/07/2016,225.4,36.06
DVC000702,25/07/2016,162.4,25.98
DVC000703,25/07/2016,1892.28,302.76
DVC000704,25/07/2016,696.76,111.48
DVC000705,26/07/2016,20016,3202.56
DVC000706,27/07/2016,3559.11,569.46
DVC000707,27/07/2016,3202,512.32
DVC000708,28/07/2016,408,65.28
DVC000709,28/07/2016,204,32.64
DVC000710,29/07/2016,1040.2,166.43
DVC000711,01/08/2016,205,32.8
DVC000712,01/08/2016,150,24
DVC000713,01/08/2016,400.9,64.14
DVC000714,01/08/2016,287.16,45.95
DVC000715,03/08/2016,237.3,37.97
DVC000716,03/08/2016,160,25.6
DVC000717,04/08/2016,2380.64,380.9
DVC000718,05/08/2016,1172.16,187.55
DVC000719,05/08/2016,644,103.04
DVC000720,05/08/2016,1348.9,215.82
DVC000721,05/08/2016,162.4,25.98
DVC000722,09/08/2016,2382,381.12
DVC000723,10/08/2016,606,96.96
DVC000724,11/08/2016,840.7,134.51
DVC000725,12/08/2016,232.4,37.18
DVC000726,12/08/2016,1124,179.84
DVC000727,15/08/2016,1653,264.48
DVC000728,15/08/2016,225.4,36.06
DVC000729,15/08/2016,1898.4,303.74
DVC000730,19/08/2016,389.5,62.32
DVC000731,19/08/2016,232.4,37.18
DVC000732,19/08/2016,225.4,36.06
DVC000733,26/08/2016,860,137.6
DVC000734,26/08/2016,215,34.4
DVC000735,30/08/2016,0,0
DVC000736,30/08/2016,200,32
DVC000737,01/09/2016,414,66.24
DVC000738,01/09/2016,1083.15,173.3
DVC000739,01/09/2016,595,95.2
DVC000740,08/09/2016,655.9,104.94
DVC000741,08/09/2016,84,13.44
DVC000742,09/09/2016,300,48
DVC000743,09/09/2016,4916.25,786.6
DVC000744,09/09/2016,420,67.2
DVC000745,09/09/2016,425,68
DVC000746,13/09/2016,276.25,44.2
DVC000747,13/09/2016,196.65,31.46
DVC000748,14/09/2016,795,127.2
DVC000749,14/09/2016,2134.2,341.47
DVC000750,20/09/2016,202,32.32
DVC000751,20/09/2016,2243,358.88
DVC000752,20/09/2016,2243,358.88
DVC000753,20/09/2016,616.98,98.72
DVC000754,21/09/2016,518,82.88
DVC000755,21/09/2016,386.4,61.82
DVC000756,21/09/2016,304.5,48.72
DVC000757,22/09/2016,430,68.8
DVC000758,22/09/2016,900,144
DVC000759,22/09/2016,202,32.32
DVC000760,22/09/2016,197,31.52
DVC000761,27/09/2016,1167,186.72
DVC000762,27/09/2016,204,32.64
DVC000763,30/09/2016,1505,240.8
DVC000764,30/09/2016,1089,174.24
DVC000765,03/10/2016,234.65,37.54
DVC000766,04/10/2016,340,54.4
DVC000767,04/10/2016,225,36
DVC000768,07/10/2016,1305,208.8
DVC000769,11/10/2016,207,33.12
DVC000770,11/10/2016,204.25,32.68
DVC000771,11/10/2016,375,60
DVC000772,13/10/2016,584.25,93.48
DVC000773,13/10/2016,3978.12,636.5
DVC000774,13/10/2016,3533.04,565.29
DVC000775,13/10/2016,18794.16,3007.07
DVC000776,17/10/2016,8282.4,1325.18
DVC000777,17/10/2016,4311.72,689.88
DVC000778,17/10/2016,5176.08,828.17
DVC000779,17/10/2016,6118.56,978.97
DVC000780,20/10/2016,18503.74,2960.6
DVC000781,21/10/2016,1847.3,295.57
DVC000782,21/10/2016,2112.6,338.02
DVC000783,21/10/2016,1859.2,297.47
DVC000784,24/10/2016,215,34.4
DVC000785,24/10/2016,202,32.32
DVC000786,26/10/2016,304.5,48.72
DVC000787,27/10/2016,661.6,105.86
DVC000788,28/10/2016,695,111.2
DVC000789,31/10/2016,5892,942.72
DVC000790,03/11/2016,1425.6,228.1
DVC000791,08/11/2016,678,108.48
DVC000792,08/11/2016,678,108.48
DVC000793,09/11/2016,430,68.8
DVC000794,10/11/2016,1059,169.44
DVC000795,11/11/2016,2312.4,369.98
DVC000796,14/11/2016,14873.6,2379.78
DVC000797,15/11/2016,255,40.8
DVC000798,15/11/2016,654,104.64
DVC000799,16/11/2016,4700,752
DVC000800,22/11/2016,207,33.12
DVC000801,23/11/2016,3814.25,610.28
DVC000802,24/11/2016,1275.52,204.08
DVC000803,24/11/2016,767.6,122.82
DVC000804,28/11/2016,4667.35,746.78
DVC000805,28/11/2016,3814.25,610.28
DVC000806,30/11/2016,305.6,48.9
DVC000807,30/11/2016,265.6,42.5
DVC000808,01/12/2016,305,48.8
DVC000809,01/12/2016,880,140.8
DVC000810,06/12/2016,430,68.8
DVC000811,06/12/2016,817,130.72
DVC000812,06/12/2016,730.8,116.93
DVC000813,06/12/2016,2312.4,369.98
DVC000814,07/12/2016,400,64
DVC000815,07/12/2016,6594,1055.04
DVC000816,08/12/2016,863.1,138.1
DVC000817,08/12/2016,2460,393.6
DVC000818,09/12/2016,9027,1444.32
DVC000819,09/12/2016,736,117.76
DVC000820,12/12/2016,170,27.2
DVC000821,15/12/2016,207,33.12
DVC000822,15/12/2016,207,33.12
DVC000823,15/12/2016,828,132.48
DVC000824,23/12/2016,935,149.6
DVC000825,26/12/2016,8834.28,1413.48
DVC000826,27/12/2016,1740,278.4
DVC000827,28/12/2016,2610,417.6
DVC000828,29/12/2016,215,34.4
DVC000829,29/12/2016,215,34.4
DVC000830,02/01/2017,9800,1568
DVC000831,02/01/2017,3495,559.2
DVC000832,05/01/2017,1823,291.68
DVC000833,10/01/2017,242.9,38.86
DVC000834,12/01/2017,325,52
DVC000835,16/01/2017,450,72
DVC000836,17/01/2017,430,68.8
DVC000837,17/01/2017,434,69.44
DVC000838,24/01/2017,1075,172
DVC000839,24/01/2017,434,69.44
DVC000840,24/01/2017,2831,452.96
DVC000841,26/01/2017,194.75,31.16
DVC000842,27/01/2017,6780,1084.8
DVC000843,30/01/2017,975,156
DVC000844,02/02/2017,1105,176.8
DVC000845,03/02/2017,393.3,62.93
DVC000846,03/02/2017,2610,417.6
DVC000847,07/02/2017,591,94.56
DVC000848,07/02/2017,255,40.8
DVC000849,08/02/2017,4700,752
DVC000850,09/02/2017,440,70.4
DVC000851,10/02/2017,369,59.04
DVC000852,14/02/2017,23320.36,3731.26
DVC000853,15/02/2017,434,69.44
DVC000854,15/02/2017,2619,419.04
DVC000855,16/02/2017,644,103.04
DVC000856,16/02/2017,4535.6,725.7
DVC000857,16/02/2017,32735.4,5237.66
DVC000858,22/02/2017,696,111.36
DVC000859,22/02/2017,731.68,117.07
DVC000860,22/02/2017,585,93.6
DVC000861,23/02/2017,215,34.4
DVC000862,24/02/2017,322,51.52
DVC000863,24/02/2017,12086.48,1933.84
DVC000864,27/02/2017,8873.2,1419.71
DVC000865,27/02/2017,939,150.24
DVC000866,27/02/2017,2595.4,415.26
DVC000867,27/02/2017,1356.2,216.99
DVC000868,27/02/2017,1840.8,294.53
DVC000869,27/02/2017,1028.4,164.54
DVC000870,27/02/2017,1356.2,216.99
DVC000871,27/02/2017,3251,520.16
DVC000872,27/02/2017,4591.8,734.69
DVC000873,27/02/2017,3233,517.28
DVC000874,27/02/2017,8294.4,1327.1
DVC000875,27/02/2017,5324.4,851.9
DVC000876,27/02/2017,5895,943.2
DVC000877,27/02/2017,1356.2,216.99
DVC000878,27/02/2017,8294.4,1327.1
DVC000879,27/02/2017,5324.4,851.9
DVC000880,27/02/2017,5895,943.2
DVC000881,27/02/2017,10660,1705.6
DVC000882,28/02/2017,939,150.24
DVC000883,01/03/2017,678,108.48
DVC000884,03/03/2017,2665,426.4
DVC000885,07/03/2017,434,69.44
DVC000886,08/03/2017,197,31.52
DVC000887,09/03/2017,207,33.12
DVC000888,14/03/2017,208,33.28
DVC000889,14/03/2017,215,34.4
DVC000890,15/03/2017,616,98.56
DVC000891,17/03/2017,4700.8,752.13
DVC000892,17/03/2017,10258.92,1641.43
DVC000893,17/03/2017,1288,206.08
DVC000894,21/03/2017,52623.2,8419.71
DVC000895,21/03/2017,4780.8,764.93
DVC000896,21/03/2017,4429.6,708.74
DVC000897,21/03/2017,15915.05,2546.41
DVC000898,21/03/2017,17830.4,2852.86
DVC000899,21/03/2017,217,34.72
DVC000900,21/03/2017,208,33.28
DVC000901,21/03/2017,612.75,98.04
DVC000902,21/03/2017,414,66.24
DVC000903,21/03/2017,23785.68,3805.71
DVC000904,22/03/2017,4767,762.72
DVC000905,22/03/2017,322,51.52
DVC000906,22/03/2017,240,38.4
DVC000907,22/03/2017,8288,1326.08
DVC000908,27/03/2017,945,151.2
DVC000909,28/03/2017,99,15.84
DVC000910,29/03/2017,2583.8,413.41
DVC000911,30/03/2017,948.6,151.78
DVC000912,03/04/2017,620.84,99.33
DVC000913,04/04/2017,22345.6,3575.3
DVC000914,04/04/2017,0,0
DVC000915,06/04/2017,104,16.64
DVC000916,06/04/2017,1640,262.4
DVC000917,11/04/2017,2551.04,408.17
DVC000918,19/04/2017,12134.4,1941.5
DVC000919,19/04/2017,12033.6,1925.38
DVC000920,19/04/2017,986,157.76
DVC000921,21/04/2017,678,108.48
DVC000922,21/04/2017,2483.1,397.3
DVC000923,21/04/2017,1356,216.96
DVC000924,21/04/2017,212,33.92
DVC000925,28/04/2017,660,105.6
DVC000926,09/05/2017,787.34,125.97
DVC000927,09/05/2017,1935,309.6
DVC000928,09/05/2017,195,31.2
DVC000929,09/05/2017,235,37.6
DVC000930,09/05/2017,664,106.24
DVC000931,10/05/2017,225.4,36.06
DVC000932,11/05/2017,3543,566.88
DVC000933,11/05/2017,664,106.24
DVC000934,11/05/2017,1657.6,265.22
DVC000935,12/05/2017,3919.5,627.12
DVC000936,15/05/2017,18662.2,2985.95
DVC000937,19/05/2017,923,147.68
DVC000938,25/05/2017,975,156
DVC000939,30/05/2017,880,140.8
DVC000940,30/05/2017,948.6,151.78
DVC000941,30/05/2017,748.6,119.78
DVC000942,31/05/2017,480,76.8
DVC000943,01/06/2017,197,31.52
DVC000944,02/06/2017,603.25,96.52
DVC000945,02/06/2017,20,3.2
DVC000946,06/06/2017,100,16
DVC000947,06/06/2017,13712,2193.92
DVC000948,06/06/2017,129.5,20.72
DVC000949,08/06/2017,642,102.72
DVC000950,09/06/2017,205,32.8
DVC000951,09/06/2017,213.75,34.2
DVC000952,14/06/2017,678,108.48
DVC000953,14/06/2017,8445,1351.2
DVC000954,14/06/2017,414,66.24
DVC000955,14/06/2017,207,33.12
DVC000956,14/06/2017,202,32.32
DVC000957,20/06/2017,678,108.48
DVC000958,22/06/2017,207,33.12
DVC000959,27/06/2017,215,34.4
DVC000960,27/06/2017,1633,261.28
DVC000961,27/06/2017,1198.9,191.82
DVC000962,29/06/2017,104,16.64
DVC000963,29/06/2017,240,38.4
DVC000964,29/06/2017,408.5,65.36
DVC000965,29/06/2017,235,37.6
DVC000966,30/06/2017,215,34.4
DVC000967,30/06/2017,408.5,65.36
DVC000968,04/07/2017,1449,231.84
DVC000969,04/07/2017,207,33.12
DVC000970,05/07/2017,4743,758.88
DVC000971,07/07/2017,217,34.72
DVC000972,07/07/2017,207,33.12
DVC000973,07/07/2017,207,33.12
DVC000974,12/07/2017,585,93.6
DVC000975,13/07/2017,342,54.72
DVC000976,18/07/2017,704,112.64
DVC000977,21/07/2017,1346,215.36
DVC000978,21/07/2017,215,34.4
DVC000979,24/07/2017,207,33.12
DVC000980,25/07/2017,639,102.24
DVC000981,25/07/2017,430,68.8
DVC000982,25/07/2017,813,130.08
DVC000983,25/07/2017,860,137.6
DVC000984,25/07/2017,30.5,4.88
DVC000985,27/07/2017,787.34,125.97
DVC000986,27/07/2017,393.67,62.99
DVC000987,27/07/2017,1075,172
DVC000988,28/07/2017,2196,351.36
DVC000989,28/07/2017,208,33.28
DVC000990,04/08/2017,191.9,30.7
DVC000991,04/08/2017,202,32.32
DVC000992,08/08/2017,740,118.4
DVC000993,15/08/2017,750.4,120.06
DVC000994,23/08/2017,695,111.2
DVC000995,23/08/2017,247,39.52
DVC000996,29/08/2017,474.3,75.89
DVC000997,29/08/2017,0,0
DVC000998,30/08/2017,155,24.8
DVC000999,31/08/2017,664,106.24
DVC001000,31/08/2017,410,65.6
DVC001001,05/09/2017,168,26.88
DVC001002,05/09/2017,215,34.4
DVC001003,11/09/2017,205,32.8
DVC001004,11/09/2017,205,32.8
DVC001005,11/09/2017,2285,365.6
DVC001006,11/09/2017,217,34.72
DVC001007,11/09/2017,430,68.8
DVC001008,13/09/2017,212,33.92
DVC001009,14/09/2017,5286.6,845.86
DVC001010,19/09/2017,302.2,48.35
DVC001011,20/09/2017,464.8,74.37
DVC001012,22/09/2017,225.4,36.06
DVC001013,22/09/2017,749,119.84
DVC001014,25/09/2017,1017,162.72
DVC001015,28/09/2017,374.3,59.89
DVC001016,02/10/2017,225.4,36.06
DVC001017,04/10/2017,207,33.12
DVC001018,04/10/2017,210.7,33.71
DVC001019,05/10/2017,669.2,107.07
DVC001020,05/10/2017,253.4,40.54
DVC001021,05/10/2017,227.5,36.4
DVC001022,09/10/2017,207,33.12
DVC001023,09/10/2017,920,147.2
DVC001024,12/10/2017,430,68.8
DVC001025,12/10/2017,207,33.12
DVC001026,13/10/2017,215,34.4
DVC001027,16/10/2017,2628,420.48
DVC001028,16/10/2017,310,49.6
DVC001029,16/10/2017,725.8,116.13
DVC001030,16/10/2017,245,39.2
DVC001031,16/10/2017,477.4,76.38
DVC001032,17/10/2017,1055,168.8
DVC001033,20/10/2017,715.6,114.5
DVC001034,20/10/2017,207,33.12
DVC001035,30/10/2017,243.6,38.98
DVC001036,30/10/2017,618.24,98.92
DVC001037,31/10/2017,210,33.6
DVC001038,31/10/2017,1646.4,263.42
DVC001039,31/10/2017,450.8,72.13
DVC001040,31/10/2017,840,134.4
DVC001041,06/11/2017,414,66.24
DVC001042,10/11/2017,1168.5,186.96
DVC001043,10/11/2017,986,157.76
DVC001044,14/11/2017,457.8,73.25
DVC001045,14/11/2017,490,78.4
DVC001046,15/11/2017,511.2,81.79
DVC001047,28/11/2017,434,69.44
DVC001048,30/11/2017,450,72
DVC001049,05/12/2017,225,36
DVC001050,05/12/2017,225,36
DVC001051,05/12/2017,225,36
DVC001052,05/12/2017,225,36
DVC001053,05/12/2017,207,33.12
DVC001054,07/12/2017,104,16.64
DVC001055,07/12/2017,848,135.68
DVC001056,11/12/2017,414,66.24
DVC001057,11/12/2017,404,64.64
DVC001058,12/12/2017,1610,257.6
DVC001059,18/12/2017,402.5,64.4
DVC001060,20/12/2017,402.5,64.4
DVC001061,20/12/2017,402.5,64.4
DVC001062,20/12/2017,1477.34,236.37
DVC001063,22/12/2017,1477.34,236.37
DVC001064,26/12/2017,385,61.6
DVC001065,27/12/2017,350,56
DVC001066,28/12/2017,566.72,90.68
DVC001067,28/12/2017,566.72,90.68
DVC001068,28/12/2017,283.36,45.34
DVC001069,29/12/2017,232.4,37.18
DVC001070,03/01/2018,2302,368.32
DVC001071,09/01/2018,474.6,75.94
DVC001072,09/01/2018,389.5,62.32
DVC001073,12/01/2018,202.86,32.46
DVC001074,12/01/2018,193.06,30.89
DVC001075,12/01/2018,204.25,32.68
DVC001076,18/01/2018,570,91.2
DVC001077,23/01/2018,225,36
DVC001078,23/01/2018,322,51.52
DVC001079,25/01/2018,339,54.24
DVC001080,26/01/2018,202,32.32
DVC001081,26/01/2018,399,63.84
DVC001082,29/01/2018,1395,223.2
DVC001083,30/01/2018,15356,2456.96
DVC001084,30/01/2018,283.36,45.34
DVC001085,30/01/2018,207,33.12
DVC001086,31/01/2018,374.3,59.89
DVC001087,31/01/2018,339,54.24
DVC001088,31/01/2018,2008,321.28
DVC001089,31/01/2018,322,51.52
DVC001090,07/02/2018,197.96,31.67
DVC001091,07/02/2018,430,68.8
DVC001092,09/02/2018,205,32.8
DVC001093,15/02/2018,125,20
DVC001094,16/02/2018,332,53.12
DVC001095,20/02/2018,1057.87,169.26
DVC001096,20/02/2018,1950,312
DVC001097,22/02/2018,989,158.24
DVC001098,22/02/2018,450,72
DVC001099,22/02/2018,410,65.6
DVC001100,26/02/2018,2118.5,338.96
DVC001101,27/02/2018,966,154.56
DVC001102,27/02/2018,230,36.8
DVC001103,27/02/2018,125,20
DVC001104,28/02/2018,450,72
DVC001105,28/02/2018,1356,216.96
DVC001106,01/03/2018,464.68,74.35
DVC001107,01/03/2018,232.34,37.17
DVC001108,02/03/2018,740.95,118.55
DVC001109,07/03/2018,114,18.24
DVC001110,07/03/2018,230,36.8
DVC001111,12/03/2018,100,16
DVC001112,13/03/2018,1242,198.72
DVC001113,15/03/2018,354.71,56.75
DVC001114,16/03/2018,218.36,34.94
DVC001115,20/03/2018,79,12.64
DVC001116,20/03/2018,49,7.84
DVC001117,21/03/2018,218.5,34.96
DVC001118,21/03/2018,1593.6,254.98
DVC001119,22/03/2018,496.6,79.46
DVC001120,22/03/2018,354.71,56.75
DVC001121,23/03/2018,157.59,25.21
DVC001122,26/03/2018,218.5,34.96
DVC001123,28/03/2018,222,35.52
DVC001124,28/03/2018,232.34,37.17
DVC001125,02/04/2018,1314.8,210.37
DVC001126,03/04/2018,79,12.64
DVC001127,04/04/2018,0,0
DVC001128,05/04/2018,354.71,56.75
DVC001129,09/04/2018,79,12.64
DVC001130,09/04/2018,79,12.64
DVC001131,09/04/2018,480,76.8
DVC001132,10/04/2018,1184.5,189.52
DVC001133,10/04/2018,1332,213.12
DVC001134,11/04/2018,444,71.04
DVC001135,12/04/2018,1180.76,188.92
DVC001136,12/04/2018,709.42,113.51
DVC001137,12/04/2018,4622.44,739.59
DVC001138,13/04/2018,1184.5,189.52
DVC001139,13/04/2018,5044,807.04
DVC001140,13/04/2018,7360,1177.6
DVC001141,19/04/2018,232.34,37.17
DVC001142,20/04/2018,98.18,15.71
DVC001143,24/04/2018,232.34,37.17
DVC001144,25/04/2018,2565,410.4
DVC001145,25/04/2018,2081.74,333.08
DVC001146,26/04/2018,232.34,37.17
DVC001147,04/05/2018,100,16
DVC001148,07/05/2018,473.8,75.81
DVC001149,09/05/2018,883.23,141.32
DVC001150,09/05/2018,883.23,141.32
DVC001151,14/05/2018,1529.5,244.72
DVC001152,16/05/2018,228.66,36.59
DVC001153,16/05/2018,625.65,100.1
DVC001154,17/05/2018,400,64
DVC001155,22/05/2018,230,36.8
DVC001156,23/05/2018,920,147.2
DVC001157,24/05/2018,230,36.8
DVC001158,25/05/2018,120,19.2
DVC001159,25/05/2018,444,71.04
DVC001160,28/05/2018,726,116.16
DVC001161,31/05/2018,160,25.6
DVC001162,01/06/2018,0,0
DVC001163,01/06/2018,710.7,113.71
DVC001164,01/06/2018,2565,410.4
DVC001165,04/06/2018,2076.07,332.17
DVC001166,06/06/2018,120,19.2
DVC001167,06/06/2018,3031.42,485.03
DVC001168,06/06/2018,1950.29,312.05
DVC001169,07/06/2018,1272.16,203.55
DVC001170,08/06/2018,2956.85,473.1
DVC001171,12/06/2018,343.08,54.89
DVC001172,12/06/2018,864,138.24
DVC001173,14/06/2018,377.08,60.33
DVC001174,14/06/2018,248.96,39.83
DVC001175,15/06/2018,274,43.84
DVC001176,15/06/2018,88,14.08
DVC001177,20/06/2018,195,31.2
DVC001178,22/06/2018,709.42,113.51
DVC001179,22/06/2018,2588,414.08
DVC001180,25/06/2018,343.08,54.89
DVC001181,26/06/2018,612.75,98.04
DVC001182,10/07/2018,253.8,40.61
DVC001183,11/07/2018,515,82.4
DVC001184,07/08/2018,1381.98,221.12
DVC001185,07/08/2018,6491.67,1038.67
DVC001186,10/08/2018,1477,236.32
DVC001187,17/08/2018,4405.9,704.94
DVC001188,22/08/2018,20914,3346.24
DVC001189,22/08/2018,2825,452
DVC001190,22/08/2018,225,36
DVC001191,22/08/2018,19174,3067.84
DVC001192,24/08/2018,222,35.52
DVC001193,28/08/2018,618,98.88
DVC001194,28/08/2018,946.72,151.48
DVC001195,28/08/2018,473.36,75.74
DVC001196,11/09/2018,225.04,36.01
DVC001197,18/09/2018,228,36.48
DVC001198,19/09/2018,616.4,98.62
DVC001199,24/09/2018,925.25,148.04
DVC001200,25/09/2018,2619,419.04
DVC001201,25/09/2018,1321.35,211.42
DVC001202,01/10/2018,444.8,71.17
DVC001203,15/10/2018,930,148.8
DVC001204,16/10/2018,6541.83,1046.69
DVC001205,16/10/2018,236.68,37.87
DVC001206,18/10/2018,120,19.2
DVC001207,18/10/2018,0,0
DVC001208,19/10/2018,0,0
DVC001209,19/10/2018,930,148.8
DVC001210,30/10/2018,465,74.4
DVC001211,30/10/2018,234.74,37.56
DVC001212,30/10/2018,455.9,72.94
DVC001213,31/10/2018,1788.1,286.1
DVC001214,31/10/2018,6925.61,1108.1
DVC001215,01/11/2018,1477,236.32
DVC001216,05/11/2018,369.25,59.08
DVC001217,06/11/2018,1602.1,256.34
DVC001218,06/11/2018,771.9,123.5
DVC001219,08/11/2018,258.47,41.36
DVC001220,14/11/2018,258.47,41.36
DVC001221,14/11/2018,0,0
DVC001222,14/11/2018,0,0
DVC001223,15/11/2018,963.05,154.09
DVC001224,15/11/2018,247.2,39.55
DVC001225,20/11/2018,4698.68,751.79
DVC001226,20/11/2018,236.68,37.87
DVC001227,20/11/2018,4698.68,751.79
DVC001228,20/11/2018,369.25,59.08
DVC001229,21/11/2018,228,36.48
DVC001230,23/11/2018,2538.23,406.12
DVC001231,29/11/2018,1210.25,193.64
DVC001232,05/12/2018,1737.2,277.95
DVC001233,07/12/2018,456,72.96
DVC001234,11/12/2018,1125.2,180.03
DVC001235,11/12/2018,465.6,74.5
DVC001236,11/12/2018,2700,432
DVC001237,11/12/2018,456,72.96
DVC001238,18/12/2018,357.62,57.22
DVC001239,19/12/2018,930,148.8
DVC001240,19/12/2018,930,148.8
DVC001241,20/12/2018,320,51.2
DVC001242,10/01/2019,4844.66,775.15
DVC001243,14/01/2019,684,109.44
DVC001244,22/01/2019,1157.85,185.26
DVC001245,25/01/2019,550,88
DVC001246,28/01/2019,160,25.6
DVC001247,28/01/2019,277.41,44.39
DVC001248,30/01/2019,110,17.6
DVC001249,31/01/2019,2161.16,345.79
DVC001250,31/01/2019,236.68,37.87
DVC001251,31/01/2019,236.68,37.87
DVC001252,31/01/2019,710.04,113.61
DVC001253,07/02/2019,596,95.36
DVC001254,13/02/2019,797.4,127.58
DVC001255,14/02/2019,213.75,34.2
DVC001256,18/02/2019,12581.5,2013.04
DVC001257,19/02/2019,120,19.2
DVC001258,22/02/2019,475,76
DVC001259,25/02/2019,941.87,150.7
DVC001260,25/02/2019,236.68,37.87
DVC001261,25/02/2019,1161.04,185.77
DVC001262,25/02/2019,760.69,121.71
DVC001263,25/02/2019,980,156.8
DVC001264,01/03/2019,6898.6,1103.78
DVC001265,01/03/2019,3798.2,607.71
DVC001266,04/03/2019,217,34.72
DVC001267,07/03/2019,339.9,54.38
DVC001268,07/03/2019,363.3,58.13
DVC001269,11/03/2019,7688.75,1230.2
DVC001270,11/03/2019,1808.52,289.36
DVC001271,11/03/2019,2591.8,414.69
DVC001272,13/03/2019,357,57.12
DVC001273,14/03/2019,485,77.6
DVC001274,14/03/2019,2112.66,338.03
DVC001275,14/03/2019,1279.25,204.68
DVC001276,20/03/2019,339.9,54.38
DVC001277,20/03/2019,363.3,58.13
DVC001278,21/03/2019,3605.25,576.84
DVC001279,22/03/2019,130,20.8
DVC001280,25/03/2019,247.2,39.55
DVC001281,29/03/2019,363.3,58.13
DVC001282,01/04/2019,357.7,57.23
DVC001283,02/04/2019,1488.62,238.18
DVC001284,02/04/2019,1854,296.64
DVC001285,02/04/2019,11014.08,1762.25
DVC001286,09/04/2019,9932.4,1589.18
DVC001287,11/04/2019,137,21.92
DVC001288,22/04/2019,1476.96,236.31
DVC001289,22/04/2019,16554,2648.64
DVC001290,30/04/2019,1134.75,181.56
DVC001291,06/05/2019,771.9,123.5
DVC001292,06/05/2019,1939.56,310.33
DVC001293,06/05/2019,694.88,111.18
DVC001294,08/05/2019,240,38.4
DVC001295,14/05/2019,47.73,7.64
DVC001296,14/05/2019,122.5,19.6
DVC001297,15/05/2019,240,38.4
DVC001298,15/05/2019,240,38.4
DVC001299,17/05/2019,4776.28,764.2
DVC001300,17/05/2019,465.6,74.5
DVC001301,17/05/2019,465.6,74.5
DVC001302,27/05/2019,1492.53,238.8
DVC001303,27/05/2019,57,9.12
DVC001304,28/05/2019,410,65.6
DVC001305,30/05/2019,1205.1,192.82
DVC001306,07/06/2019,340,54.4
DVC001307,10/06/2019,179.2,28.67
DVC001308,19/06/2019,720,115.2
DVC001309,24/06/2019,1020.14,163.22
DVC001310,27/06/2019,277.5,44.4
DVC001311,12/07/2019,2163,346.08
DVC001312,18/07/2019,247.2,39.55
DVC001313,22/07/2019,652,104.32
DVC001314,25/07/2019,160,25.6
DVC001315,29/07/2019,100,16
DVC001316,29/07/2019,263.46,42.15
DVC001317,29/07/2019,122.5,19.6
DVC001318,29/07/2019,1000,160
DVC001319,29/07/2019,709.28,113.48
DVC001320,01/08/2019,369.24,59.08
DVC001321,01/08/2019,228,36.48
DVC001322,05/08/2019,707.24,113.16
DVC001323,05/08/2019,258.47,41.36
DVC001324,05/08/2019,691.98,110.72
DVC001325,05/08/2019,691.98,110.72
DVC001326,08/08/2019,720,115.2
DVC001327,09/08/2019,2886.5,461.84
DVC001328,12/08/2019,329.7,52.75
DVC001329,16/08/2019,7447.29,1191.57
DVC001330,20/08/2019,2132,341.12
DVC001331,27/08/2019,70.73,11.32
DVC001332,30/08/2019,247.2,39.55
DVC001333,30/08/2019,775.4,124.06
DVC001334,06/09/2019,8277,1324.32
DVC001335,09/09/2019,446.2,71.39
DVC001336,10/09/2019,2150.4,344.06
DVC001337,10/09/2019,215.65,34.5
DVC001338,10/09/2019,160,25.6
DVC001339,10/09/2019,160,25.6
DVC001340,10/09/2019,363.52,58.16
DVC001341,12/09/2019,1221.63,195.46
DVC001342,12/09/2019,111,17.76
DVC001343,13/09/2019,247.2,39.55
DVC001344,20/09/2019,242.5,38.8
DVC001345,20/09/2019,2952.95,472.47
DVC001346,23/09/2019,240,38.4
DVC001347,24/09/2019,478,76.48
DVC001348,25/09/2019,383.78,61.4
DVC001349,25/09/2019,383.78,61.4
DVC001350,25/09/2019,383.78,61.4
DVC001351,25/09/2019,383.78,61.4
DVC001352,26/09/2019,768,122.88
DVC001353,26/09/2019,18000,2880
DVC001354,07/10/2019,73.68,11.79
DVC001355,10/10/2019,465,74.4
DVC001356,18/10/2019,83825.28,13412.04
DVC001357,18/10/2019,369.24,59.08
DVC001358,21/10/2019,824.31,131.89
DVC001359,22/10/2019,741.6,118.66
DVC001360,29/10/2019,2338.9,374.22
DVC001361,29/10/2019,431.3,69.01
DVC001362,06/11/2019,494.4,79.1
DVC001363,07/11/2019,2215.44,354.47
DVC001364,20/11/2019,720,115.2
DVC001365,29/11/2019,192.34,30.77
DVC001366,17/12/2019,545.3,87.25
DVC001367,30/12/2019,414,66.24
DVC001368,10/01/2020,8475,1356
DVC001369,17/01/2020,530.4,84.86
DVC001370,22/01/2020,720,115.2
DVC001371,23/01/2020,232.44,37.19
DVC001372,24/01/2020,192.34,30.77
DVC001373,24/01/2020,247.2,39.55
DVC001374,12/02/2020,5958.4,953.34
DVC001375,13/03/2020,720,115.2
DVC001376,26/05/2020,1344.6,215.14
